"Provider","OUI","Product Class","Model Name","Serial Number","UF1","UF2","UF3","UF4","WAN MAC","TR-069 IP","Public IPv4","WAN IPv4","WAN IPv6","SW Version","Subscriber Key","Customer ID","Agreement ID","CR Method","Created","Last Contact","Status"
"Hay","CCBE59","ENT","844E-1","CXNK0057FB38","restored","GUI_PASS_2023-03","","","cc:be:59:fd:0a:11","163.182.249.146","163.182.249.146","163.182.249.146","","12.2.12.9.1","10200274_9991002070@58502.com","10200274","9991002070","HTTP","2019-09-04 15:03:39 EDT","2025-11-18 07:19:06 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK005812F8","restored","GUI_PASS_2023-03","","","cc:be:59:fd:df:d1","45.59.97.94","45.59.97.94","45.59.97.94","","12.2.12.9.1","10203565_9991001673@58502.com","10203565","9991001673","HTTP","2019-09-04 15:03:39 EDT","2025-11-18 07:19:07 EST","OK"
"Hay","EC4F82","ENT","844E-1","CXNK0035569F","","GUI_PASS_2023-03","","","ec:4f:82:aa:4d:c6","45.59.97.68","45.59.97.68","45.59.97.68","","12.2.12.9.1","10200479_9991000449@58502.com","10200479","9991000449","HTTP","2019-09-04 15:03:39 EDT","2025-11-18 07:31:39 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK005810AF","restored","GUI_PASS_2023-03","","","cc:be:59:fd:cb:40","45.59.98.204","45.59.98.204","45.59.98.204","","12.2.12.9.1","10208587_9991003689@58502.com","10208587","9991003689","HTTP","2019-09-04 15:03:39 EDT","2025-11-18 12:20:39 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK0057F51A","restored","GUI_PASS_2023-03","","","cc:be:59:fc:d3:03","45.59.96.165","45.59.96.165","45.59.96.165","","12.2.12.9.1","10210006_9991002203@58502.com","10210006","9991002203","HTTP","2019-09-04 15:03:39 EDT","2025-11-18 07:19:06 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK0049032E","restored","GUI_PASS_2023-03","","","cc:be:59:89:18:d7","163.182.243.208","163.182.243.208","163.182.243.208","","12.2.12.9.1","10204970_9991001285@58502.com","10204970","9991001285","HTTP","2019-09-04 15:03:39 EDT","2025-11-18 14:31:53 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK00581083","restored","GUI_PASS_2023-03","","","cc:be:59:fd:c9:b4","206.130.215.50","206.130.215.50","206.130.215.50","","12.2.12.9.1","10220748_9991008135@58502.com","10220748","9991008135","HTTP","2019-09-04 15:03:39 EDT","2025-11-18 09:23:16 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK005812C1","restored","GUI_PASS_2023-03","","","cc:be:59:fd:dd:e2","23.155.130.191","23.155.130.191","23.155.130.191","","12.2.12.9.1","10227315_9991000214@58502.com","10227315","9991000214","HTTP","2019-09-04 15:03:40 EDT","2025-11-18 07:19:06 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK005812FD","restored","GUI_PASS_2023-03","","","cc:be:59:fd:df:fe","163.182.226.46","163.182.226.46","163.182.226.46","","12.2.12.9.1","10227250_9991000840@58502.com","10227250","9991000840","HTTP","2019-09-04 15:03:41 EDT","2025-11-18 09:23:31 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK00584912","restored","GUI_PASS_2023-03","","","cc:be:59:ff:c6:bb","206.130.213.168","206.130.213.168","206.130.213.168","","12.2.12.9.1","10227470_9991007491@58502.com","10227470","9991007491","HTTP","2019-09-04 15:03:41 EDT","2025-11-17 22:28:04 EST","OFFLINE"
"Hay","EC4F82","ENT","844E-1","CXNK00207819","restored","GUI_PASS_2023-03","","","ec:4f:82:11:67:0a","163.182.243.131","163.182.243.131","163.182.243.131","","12.2.12.9.1","10226754_9991007747@58502.com","10226754","9991007747","HTTP","2019-09-04 15:03:41 EDT","2025-11-18 07:19:06 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK00490C55","restored","GUI_PASS_2023-03","","","cc:be:59:89:6b:36","23.155.130.177","23.155.130.177","23.155.130.177","","12.2.12.9.1","10226780_9991008747@58502.com","10226780","9991008747","HTTP","2019-09-04 15:03:41 EDT","2025-11-18 07:19:06 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK00490B86","restored","GUI_PASS_2023-03","","","cc:be:59:89:63:ef","163.182.236.147","163.182.236.147","163.182.236.147","","12.2.12.9.1","SN-CXNK00490B86@nosub.net","","","HTTP","2019-09-04 15:03:42 EDT","2025-09-05 13:35:22 EDT","OFFLINE"
"Hay","EC4F82","ENT","844E-1","CXNK00289B20","","","","","ec:4f:82:2e:a9:fe","192.168.1.13","163.182.250.243","192.168.1.13","","12.2.12.9.1","10226442_9991009361@58502.com","10226442","9991009361","HTTP","2019-09-04 15:03:44 EDT","2025-11-18 13:21:11 EST","OK"
"Hay","CCBE59","804Mesh","804Mesh","261712040175","restored","","","","CC:BE:59:A3:78:7C","192.168.1.3","23.155.131.159","","","3.0.3.102","10201321_9991001647@58502.com","10201321","9991001647","GW Port Mapping","2019-09-04 15:03:44 EDT","2025-11-18 12:33:32 EST","OK"
"Hay","000631","ONT","854G-1","CXNK001CEBE3","","GUI_PASS_2023-03","","","00:06:31:e8:11:b1","163.182.251.109","163.182.251.109","163.182.251.109","","12.2.12.8.4","10201929_9991000532@58502.com","10201929","9991000532","HTTP","2019-09-04 15:03:44 EDT","2025-11-18 08:05:08 EST","OK"
"Hay","000631","ONT","854G-1","CXNK001CEB20","restored","GUI_PASS_2023-03","","","00:06:31:e8:0a:d6","163.182.239.86","163.182.239.86","","","12.2.12.8.4","10213547_9991007808@58502.com","10213547","9991007808","HTTP","2019-09-04 15:03:45 EDT","2025-11-18 12:31:42 EST","OK"
"Hay","000631","ONT","854G-1","CXNK001CB77F","","GUI_PASS_2023-03","","","00:06:31:e6:3a:2d","23.155.130.133","23.155.130.133","23.155.130.133","","12.2.12.8.4","10224311_9991003127@58502.com","10224311","9991003127","HTTP","2019-09-04 15:03:45 EDT","2025-11-18 08:05:09 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK0048F01E","restored","GUI_PASS_2023-03","","","cc:be:59:7e:d0:57","163.182.236.95","163.182.236.95","163.182.236.95","","12.2.12.9.1","SN-CXNK0048F01E@nosub.net","","","HTTP","2019-09-04 15:03:46 EDT","2025-07-03 12:22:21 EDT","OFFLINE"
"Hay","CCBE59","ENT","844E-1","CXNK003DA393","restored","GUI_PASS_2023-03","","","cc:be:59:2d:88:49","23.155.129.165","23.155.129.165","23.155.129.165","","12.2.12.9.1","SN-CXNK003DA393@nosub.net","","","HTTP","2019-09-04 15:03:46 EDT","2025-06-12 07:21:05 EDT","OFFLINE"
"Hay","EC4F82","ENT","844E-1","CXNK00283A4D","","GUI_PASS_2023-03","","","ec:4f:82:2b:42:93","163.182.243.152","163.182.243.152","163.182.243.152","","12.2.12.9.1","10223680_9991004648@58502.com","10223680","9991004648","HTTP","2019-09-04 15:03:46 EDT","2025-11-18 07:19:07 EST","OK"
"Hay","CCBE59","ONT","844G-1","CXNK0049BFE1","restored","GUI_PASS_2023-03","","","cc:be:59:83:ae:35","136.175.68.75","136.175.68.75","136.175.68.75","","12.2.12.8.4","10202990_9991007693@58502.com","10202990","9991007693","HTTP","2019-09-04 15:03:46 EDT","2025-11-18 12:35:32 EST","OK"
"Hay","EC4F82","804Mesh","804Mesh","261712026289","restored","","","","EC:4F:82:EF:9C:8D","192.168.1.4","163.182.254.148","","","3.0.3.102","10211809_9991002923@58502.com","10211809","9991002923","GW Port Mapping","2019-09-04 15:03:48 EDT","2025-11-18 09:49:57 EST","OK"
"Hay","44657F","ENT","844E-1","CXNK00674540","restored","GUI_PASS_2023-03","","","44:65:7f:89:16:02","163.182.225.39","163.182.225.39","163.182.225.39","","12.2.12.9.1","10227884_9991005541@58502.com","10227884","9991005541","HTTP","2019-09-04 15:03:48 EDT","2025-11-18 09:23:17 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK0048EE05","restored","GUI_PASS_2023-03","","","cc:be:59:7e:bd:76","163.182.241.143","163.182.241.143","163.182.241.143","","12.2.12.9.1","10226946_9991002678@58502.com","10226946","9991002678","HTTP","2019-09-04 15:03:49 EDT","2025-11-18 13:13:08 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK0057F533","","GUI_PASS_2023-03","","","cc:be:59:fc:d3:e4","104.247.102.165","104.247.102.165","104.247.102.165","","12.2.12.9.1","10208608_9991003691@58502.com","10208608","9991003691","HTTP","2019-09-04 15:03:51 EDT","2025-11-18 07:19:06 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK004A2126","restored","GUI_PASS_2023-03","","","cc:be:59:89:89:9f","163.182.250.51","163.182.250.51","163.182.250.51","","12.2.12.9.1","10227665_9991002629@58502.com","10227665","9991002629","HTTP","2019-09-04 15:03:51 EDT","2025-11-18 08:48:06 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK004A2335","restored","GUI_PASS_2023-03","","","cc:be:59:89:9c:26","206.130.212.122","206.130.212.122","206.130.212.122","","12.2.12.9.1","SN-CXNK004A2335@nosub.net","","","HTTP","2019-09-04 15:03:53 EDT","2025-07-11 08:30:01 EDT","OFFLINE"
"Hay","CCBE59","804Mesh","804Mesh","261712041025","restored","","","","CC:BE:59:A3:82:72","192.168.1.9","163.182.241.49","","","3.0.3.102","10226770_9991008056@58502.com","10226770","9991008056","GW Port Mapping","2019-09-04 15:03:55 EDT","2025-11-18 09:18:05 EST","ERROR"
"Hay","EC4F82","ENT","844E-1","CXNK00358DBE","","GUI_PASS_2023-03","","","ec:4f:82:ac:3d:dd","163.182.236.52","163.182.236.52","163.182.236.52","","12.2.12.9.1","10223873_9991004921@58502.com","10223873","9991004921","HTTP","2019-09-04 15:03:55 EDT","2025-11-18 07:19:06 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK00490B8A","restored","GUI_PASS_2023-03","","","cc:be:59:89:64:13","163.182.247.171","163.182.247.171","163.182.247.171","","12.2.12.9.1","10207604_9991003679@58502.com","10207604","9991003679","HTTP","2019-09-04 15:03:56 EDT","2025-11-18 09:32:26 EST","OK"
"Hay","44657F","ENT","844E-1","CXNK00674563","","GUI_PASS_2023-03","","","44:65:7f:89:17:3d","163.182.227.27","163.182.227.27","163.182.227.27","","12.2.12.9.1","10227897_9991004966@58502.com","10227897","9991004966","HTTP","2019-09-04 15:03:56 EDT","2025-11-18 09:23:58 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK005848AC","restored","GUI_PASS_2023-03","","","cc:be:59:ff:c3:25","206.130.213.187","206.130.213.187","206.130.213.187","","12.2.12.9.1","10202838_9991001226@58502.com","10202838","9991001226","HTTP","2019-09-04 15:03:57 EDT","2025-11-18 09:25:59 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK00405726","","GUI_PASS_2023-03","","","cc:be:59:2e:f1:84","163.182.244.77","163.182.244.77","163.182.244.77","","12.2.12.9.1","10226706_9991009067@58502.com","10226706","9991009067","HTTP","2019-09-04 15:03:57 EDT","2025-11-18 09:23:49 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK003D9EC1","restored","GUI_PASS_2023-03","","","cc:be:59:2d:5c:e7","163.182.235.69","163.182.235.69","163.182.235.69","","12.2.12.9.1","10219222_9991002848@58502.com","10219222","9991002848","HTTP","2019-09-04 15:03:57 EDT","2025-11-18 07:19:06 EST","OK"
"Hay","EC4F82","ENT","844E-1","CXNK0020ACB6","restored","GUI_PASS_2023-03","","","ec:4f:82:13:40:8f","163.182.233.63","163.182.233.63","163.182.233.63","","12.2.12.9.1","10200329_9991007521@58502.com","10200329","9991007521","HTTP","2019-09-04 15:03:57 EDT","2025-11-18 07:19:06 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK0057FB4F","restored","GUI_PASS_2023-03","","","cc:be:59:fd:0a:e0","163.182.234.121","163.182.234.121","163.182.234.121","","12.2.12.9.1","10209982_9991000625@58502.com","10209982","9991000625","HTTP","2019-09-04 15:03:58 EDT","2025-11-18 08:02:43 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK0057F2B4","restored","GUI_PASS_2023-03","","","cc:be:59:fc:bd:6d","45.59.99.90","45.59.99.90","45.59.99.90","","12.2.12.9.1","10202264_9991000783@58502.com","10202264","9991000783","HTTP","2019-09-04 15:03:59 EDT","2025-11-18 07:19:06 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK0048EE3F","restored","GUI_PASS_2023-03","","","cc:be:59:7e:bf:80","104.247.100.120","104.247.100.120","104.247.100.120","","12.2.12.9.1","10228243_9991000283@58502.com","10228243","9991000283","HTTP","2019-09-04 15:03:59 EDT","2025-11-18 09:12:01 EST","OK"
"Hay","000631","ONT","854G-1","CXNK001CEB21","","GUI_PASS_2023-03","","","00:06:31:e8:0a:df","104.247.100.73","104.247.100.73","","","12.2.12.8.4","10201057_9991001006@58502.com","10201057","9991001006","HTTP","2019-09-04 15:03:59 EDT","2025-11-18 08:05:09 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK0057FB09","restored","GUI_PASS_2023-03","","","cc:be:59:fd:08:6a","163.182.248.183","163.182.248.183","163.182.248.183","","12.2.12.9.1","10220201_9991003395@58502.com","10220201","9991003395","HTTP","2019-09-04 15:03:59 EDT","2025-11-18 07:19:06 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK0057F27C","restored","GUI_PASS_2023-03","","","cc:be:59:fc:bb:75","163.182.250.255","163.182.250.255","163.182.250.255","","12.2.12.9.1","10226522_9991002121@58502.com","10226522","9991002121","HTTP","2019-09-04 15:04:00 EDT","2025-11-18 07:19:06 EST","OK"
"Hay","CCBE59","ONT","844G-1","CXNK003E780C","","GUI_PASS_2023-03","","","cc:be:59:25:7c:a6","23.155.131.183","23.155.131.183","23.155.131.183","","12.2.12.8.4","10226349_9991007569@58502.com","10226349","9991007569","HTTP","2019-09-04 15:04:00 EDT","2025-11-18 10:51:47 EST","OK"
"Hay","EC4F82","ONT","854G-1","CXNK0021E7DD","","GUI_PASS_2023-03","","","ec:4f:82:24:40:2c","45.59.98.249","45.59.98.249","","","12.2.12.8.4","10202874_9991006308@58502.com","10202874","9991006308","HTTP","2019-09-04 15:04:00 EDT","2025-11-18 08:05:09 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK0057F535","restored","GUI_PASS_2023-03","","","cc:be:59:fc:d3:f6","163.182.233.189","163.182.233.189","163.182.233.189","","12.2.12.9.1","10227342_9991000217@58502.com","10227342","9991000217","HTTP","2019-09-04 15:04:01 EDT","2025-11-18 07:19:07 EST","OK"
"Hay","000631","ONT","854G-1","CXNK001B7DC1","","GUI_PASS_2023-03","","","00:06:31:e0:32:2d","163.182.242.37","163.182.242.37","163.182.242.37","","12.2.12.8.4","10223887_9991004980@58502.com","10223887","9991004980","HTTP","2019-09-04 15:04:01 EDT","2025-11-18 11:30:22 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK00581056","restored","GUI_PASS_2023-03","","","cc:be:59:fd:c8:1f","163.182.242.74","163.182.242.74","163.182.242.74","","12.2.12.9.1","10211927_9991001095@58502.com","10211927","9991001095","HTTP","2019-09-04 15:04:01 EDT","2025-11-18 12:20:01 EST","OK"
"Hay","CCBE59","ONT","844G-1","CXNK0049BF67","","GUI_PASS_2023-03","","","cc:be:59:83:a9:eb","163.182.248.97","163.182.248.97","163.182.248.97","","12.2.12.8.4","10227286_9991005583@58502.com","10227286","9991005583","HTTP","2019-09-04 15:04:01 EDT","2025-11-18 08:06:09 EST","OK"
"Hay","EC4F82","ONT","854G-1","CXNK0021DEAC","restored","GUI_PASS_2023-03","","","ec:4f:82:23:ed:73","136.175.68.242","136.175.68.242","136.175.68.242","","12.2.12.8.4","10225008_9991006389@58502.com","10225008","9991006389","HTTP","2019-09-04 15:04:02 EDT","2025-11-18 08:06:13 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK0048EF29","restored","GUI_PASS_2023-03","","","cc:be:59:7e:c7:ba","104.247.103.142","104.247.103.142","104.247.103.142","","12.2.12.9.1","10226800_9991008387@58502.com","10226800","9991008387","HTTP","2019-09-04 15:04:02 EDT","2025-11-18 09:05:16 EST","OK"
"Hay","CCBE59","ONT","844G-1","CXNK0049BCE9","restored","GUI_PASS_2023-03","","","cc:be:59:83:93:7d","163.182.241.58","163.182.241.58","163.182.241.58","","12.2.12.8.4","10223969_9991005064@58502.com","10223969","9991005064","HTTP","2019-09-04 15:04:02 EDT","2025-11-18 08:06:09 EST","OK"
"Hay","EC4F82","ONT","854G-1","CXNK0021EC1F","","GUI_PASS_2023-03","","","ec:4f:82:24:66:7e","163.182.241.32","163.182.241.32","","","12.2.12.8.4","10227547_9991006102@58502.com","10227547","9991006102","HTTP","2019-09-04 15:04:03 EDT","2025-11-18 08:06:09 EST","OK"
"Hay","EC4F82","ONT","854G-1","CXNK0021EA0C","","GUI_PASS_2023-03","","","ec:4f:82:24:53:d3","104.247.102.32","104.247.102.32","104.247.102.32","","12.2.12.8.4","10201831_9991001001@58502.com","10201831","9991001001","HTTP","2019-09-04 15:04:03 EDT","2025-11-18 08:06:09 EST","OK"
"Hay","44657F","ENT","844E-1","CXNK00673EA6","restored","GUI_PASS_2023-03","","","44:65:7f:88:da:98","163.182.232.244","163.182.232.244","163.182.232.244","","12.2.12.9.1","10227697_9991009346@58502.com","10227697","9991009346","HTTP","2019-09-04 15:04:04 EDT","2025-11-18 12:56:45 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK00405826","restored","GUI_PASS_2023-03","","","cc:be:59:2e:fa:84","163.182.236.182","163.182.236.182","163.182.236.182","","12.2.12.9.1","10226416_9991009571@58502.com","10226416","9991009571","HTTP","2019-09-04 15:04:05 EDT","2025-11-18 07:20:07 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK003DA1FD","restored","GUI_PASS_2023-03","","","cc:be:59:2d:7a:03","163.182.241.164","163.182.241.164","163.182.241.164","","12.2.12.9.1","10214807_9991004518@58502.com","10214807","9991004518","HTTP","2019-09-04 15:04:05 EDT","2025-11-18 07:20:07 EST","OK"
"Hay","44657F","ENT","844E-1","CXNK0067421F","restored","GUI_PASS_2023-03","","","44:65:7f:88:f9:d9","23.155.129.204","23.155.129.204","23.155.129.204","","12.2.12.9.1","10227904_9991006415@58502.com","10227904","9991006415","HTTP","2019-09-04 15:04:05 EDT","2025-11-18 07:20:07 EST","OK"
"Hay","CCBE59","804Mesh","804Mesh","261807038945","restored","","","","CC:BE:59:B8:FD:0E","192.168.1.3","23.155.130.254","","","3.0.3.102","10227586_9991002689@58502.com","10227586","9991002689","GW Port Mapping","2019-09-04 15:04:06 EDT","2025-11-18 11:16:14 EST","OK"
"Hay","EC4F82","804Mesh","804Mesh","261712027760","restored","","","","EC:4F:82:EF:AD:CA","192.168.1.3","206.130.212.249","","","3.0.3.102","10203931_9991005759@58502.com","10203931","9991005759","GW Port Mapping","2019-09-04 15:04:07 EDT","2025-10-25 02:37:10 EDT","ERROR"
"Hay","CCBE59","804Mesh","804Mesh","261807040632","restored","","","","CC:BE:59:B9:10:D3","192.168.1.3","23.155.129.204","","","3.0.3.102","10227904_9991006415@58502.com","10227904","9991006415","GW Port Mapping","2019-09-04 15:04:08 EDT","2025-11-18 08:07:32 EST","OK"
"Hay","EC4F82","804Mesh","804Mesh","261711027739","restored","","","","EC:4F:82:EE:E6:8C","192.168.1.8","163.182.243.11","","","3.0.3.102","10224025_9991005186@58502.com","10224025","9991005186","GW Port Mapping","2019-09-04 15:04:10 EDT","2025-11-18 11:54:33 EST","OK"
"Hay","EC4F82","804Mesh","804Mesh","261712024529","restored","","","","EC:4F:82:EF:87:ED","192.168.1.2","136.175.69.51","","","3.0.3.102","10227205_9991006064@58502.com","10227205","9991006064","GW Port Mapping","2019-09-04 15:04:11 EDT","2025-11-17 22:34:44 EST","OK"
"Hay","CCBE59","804Mesh","804Mesh","261712039298","restored","","","","CC:BE:59:A3:6E:35","192.168.1.3","206.130.212.251","","","3.0.3.102","10226912_9991000930@58502.com","10226912","9991000930","GW Port Mapping","2019-09-04 15:04:14 EDT","2025-11-18 09:53:58 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK0057F3C4","restored","GUI_PASS_2023-03","","","cc:be:59:fc:c6:fd","23.155.131.161","23.155.131.161","23.155.131.161","","12.2.12.9.1","10212480_9991005099@58502.com","10212480","9991005099","HTTP","2019-09-04 15:04:15 EDT","2025-11-18 11:27:23 EST","OK"
"Hay","CCBE59","804Mesh","804Mesh","261712040902","restored","","","","CC:BE:59:A3:81:01","192.168.1.4","163.182.227.17","","","3.0.3.102","10227781_9991003380@58502.com","10227781","9991003380","GW Port Mapping","2019-09-04 15:04:15 EDT","2025-07-19 08:22:29 EDT","OK"
"Hay","CCBE59","804Mesh","804Mesh","261712039340","restored","","","","CC:BE:59:A3:6E:B3","192.168.1.2","163.182.241.32","","","3.0.3.102","10227547_9991006102@58502.com","10227547","9991006102","GW Port Mapping","2019-09-04 15:04:15 EDT","2025-11-17 18:16:06 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK0048F06C","restored","GUI_PASS_2023-03","","","cc:be:59:7e:d3:15","206.130.215.156","206.130.215.156","206.130.215.156","","12.2.12.9.1","10220082_9991003327@58502.com","10220082","9991003327","HTTP","2019-09-04 15:04:16 EDT","2025-11-18 10:58:18 EST","OK"
"Hay","CCBE59","804Mesh","804Mesh","261712040044","restored","","","","CC:BE:59:A3:76:F3","192.168.1.218","136.175.69.99","","","3.0.3.102","10225319_9991008275@58502.com","10225319","9991008275","GW Port Mapping","2019-09-04 15:04:17 EDT","2025-11-18 09:59:08 EST","OK"
"Hay","EC4F82","804Mesh","804Mesh","261712027750","restored","","","","EC:4F:82:EF:AD:AC","192.168.1.2","206.130.213.49","","","3.0.3.102","10208818_9991006215@58502.com","10208818","9991006215","GW Port Mapping","2019-09-04 15:04:18 EDT","2025-11-18 12:35:26 EST","OK"
"Hay","CCBE59","ENT","844E-1","CXNK0057FB27","restored","GUI_PASS_2023-03","","","cc:be:59:fd:09:78","23.155.129.184","23.155.129.184","23.155.129.184","","12.2.12.9.1","10227314_9991000578@58502.com","10227314","9991000578","HTTP","2019-09-04 15:04:19 EDT","2025-11-18 07:20:41 EST","OK"
"Hay","CCBE59","804Mesh","804Mesh","261712039337","restored","","","","CC:BE:59:A3:6E:AA","192.168.1.2","163.182.244.246","","","3.0.3.102","10210270_9991003735@58502.com","10210270","9991003735","GW Port Mapping","2019-09-04 15:04:20 EDT","2025-11-18 15:25:41 EST","OK"
"Hay","EC4F82","804Mesh","804Mesh","261712024474","restored","","","","EC:4F:82:EF:87:48","192.168.1.2","45.59.96.173","","","3.0.3.102","10209927_9991001750@58502.com","10209927","9991001750","GW Port Mapping","2019-09-04 15:04:21 EDT","2025-11-18 01:32:47 EST","OK"
"Hay","EC4F82","804Mesh","804Mesh","261712027758","restored","","","","EC:4F:82:EF:AD:C4","192.168.1.3","163.182.241.58","","","3.0.3.102","10223969_9991005064@58502.com","10223969","9991005064","GW Port Mapping","2019-09-04 15:04:21 EDT","2025-11-18 12:05:11 EST","OK"
